902,Chùa Phật Ngọc Xá Lợi Vĩnh Long,0,6,56,Vĩnh Long
903,Chùa Ông Thất Phủ Miếu,0,6,56,Vĩnh Long
904,Khu du lịch Vinh Sang,5,3,56,Vĩnh Long
905,Nhà cổ Cai Cường Vĩnh Long,0,1,56,Vĩnh Long
906,Lò gạch Mang Thít,0,1,56,Vĩnh Long
907,Cù Lao Mây Vĩnh Long,1,3,56,Vĩnh Long
908,Vườn trái cây 6 Tấn Vĩnh Long,5,5,56,Vĩnh Long
909,Chợ nổi Trà Ôn Vĩnh Long,5,5,56,Vĩnh Long
910,Du lịch Cầu Mỹ Thuận Vĩnh Long,0,1,56,Vĩnh Long
911,Văn Thánh Miếu Vĩnh Long,5,1,56,Vĩnh Long
912,Khu du lịch Trường An Vĩnh Long,5,3,56,Vĩnh Long
913,Khu sinh thái nhà xưa Vĩnh Long,0,3,56,Vĩnh Long
914,Khu sinh thái Hoàng Quân Vĩnh Long,1,3,56,Vĩnh Long
915,Cù lao An Bình Vĩnh Long,3,3,56,Vĩnh Long
916,Khu du lịch Trường Huy Vĩnh Long,5,5,56,Vĩnh Long
917,Đầm Vạc,0,3,25,Vĩnh Phúc
918,Chùa Tích Sơn,0,6,25,Vĩnh Phúc
919,Hồ Đại Lải,20,3,25,Vĩnh Phúc
920,Đền Ngô Tướng Công,0,1,25,Vĩnh Phúc
921,Đình Tây Hạ,0,1,25,Vĩnh Phúc
922,Núi Sáng,0,2,25,Vĩnh Phúc
923,Chùa Động Lâm,0,6,25,Vĩnh Phúc
924,Thiền Viện Trúc Lâm Tây Thiên,20,6,25,Vĩnh Phúc
925,Nhà thờ Tam Đảo,30,6,25,Vĩnh Phúc
926,Hồ Thanh Lanh,0,3,25,Vĩnh Phúc
927,Đình Hương Canh,0,1,25,Vĩnh Phúc
928,Chùa Biện Sơn,0,6,25,Vĩnh Phúc
929,Đình làng Mộc Bích Chu,0,1,25,Vĩnh Phúc
930,Chùa Linh Sơn,0,6,25,Vĩnh Phúc
931,Tháp Bình Sơn,0,1,25,Vĩnh Phúc
932,Khu Sinh Thái Suối Giàng,0,3,11,Yên Bái
933,Suối Khoáng Bản Hốc,1,3,11,Yên Bái
934,Đèo Khau Phạ,0,3,11,Yên Bái
935,Ruộng Bậc Thang Chế Cu Nha,0,3,11,Yên Bái
936,Lăng Mộ Nguyễn Thái Học,0,1,11,Yên Bái
937,Khu Sinh Thái Ecolodge Mù Cang CHải,0,3,11,Yên Bái
938,Chùa Động Lâm,0,6,11,Yên Bái
939,Ruộng Bậc Thang Xã La Pán Tẩn,1,3,11,Yên Bái
940,Thác Pú Nhu,0,2,11,Yên Bái
941,Bình Nguyên Xanh Khai Trung,3,3,11,Yên Bái
942,Chợ Đá Quý Lục Yên,5,5,11,Yên Bái
943,Đền Mẫu Đông Cuông,0,1,11,Yên Bái
944,Suối Nước Nóng Trạm Tấu,5,3,11,Yên Bái
945,Di tích Căng Đồn,0,1,11,Yên Bái
946,Đèo Lũng Lô,0,2,11,Yên Bái
